,index,song,artist,id,MISSING,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3119,26026,I Ain't Got To Love Nobody Else,The Masqueraders,1DubKw67kktIJ7r17nSp6K,MISSING,0.634,0.335,0,-10.936,1,0.0276,0.459,1.14e-05,0.184,0.608,126.717,173360,4
3120,26041,Livin' Dangerously,The McGuire Sisters,4RmzLoFEwH7shrCKsZvAYo,MISSING,0.597,0.517,8,-9.889,1,0.0727,0.238,0,0.147,0.793,142.485,135163,4
3121,26045,Tears On My Pillow,The McGuire Sisters,1pR1P1L5B7C6IJumxvFxcA,MISSING,0.183,0.364,3,-7.394,1,0.0325,0.828,0,0.15,0.303,202.531,174057,4
3122,26046,The Last Dance,The McGuire Sisters,6ghGYT6HHII2324LAAAZxD,MISSING,0.271,0.312,5,-8.53,1,0.0268,0.552,0,0.0899,0.477,80.018,181301,4
3123,26047,"Volare (Nel Blu, Dipinto Di Blu)",The McGuire Sisters,3EGFQivrxmWpvMwVm0KGJ3,MISSING,0.605,0.125,8,-19.733,1,0.0471,0.843,0,0.137,0.519,121.408,161418,4
3124,26049,Velvet Waters,The Megatrons,1lmI8YqGQNoYwL7o9Rr8GM,MISSING,0.594,0.275,3,-10.733,1,0.0315,0.193,0.0328,0.0974,0.26,106.688,136213,4
3125,26050,Rudolph The Red Nosed Reindeer,The Melodeers,1LrAik0nHEqdUdNp7Q1OdL,MISSING,0.293,0.781,0,-4.956,1,0.0504,0.682,1.73e-05,0.552,0.768,189.867,133068,4
3126,26060,Sweetest One,The Metros,3qf40dVHsTi3XWmThoCMom,MISSING,0.418,0.436,11,-13.066,1,0.0339,0.451,0,0.081,0.877,91.374,136307,3
3127,26062,Little Dipper,The Mickey Mozart Quintet,1u5oyDBPbN4V5ZncG2SYaF,MISSING,0.679,0.23,3,-12.878,1,0.0392,0.706,0.171,0.0994,0.802,92.186,118531,4
3128,26071,Baby Elephant Walk,The Miniature Men,3EKq5S8y2xMK1g85eukQMv,MISSING,0.869,0.22,10,-17.268,1,0.0721,0.685,0.205,0.11,0.962,125.981,118981,4
3129,26103,Dance With Me,The Mojo Men,5WQZJeEGbFddlcrnPRcjmh,MISSING,0.706,0.602,0,-11.663,1,0.0448,0.00433,0.000145,0.0929,0.883,122.768,147727,4
3130,26112,Walk Right In,The Moments,33oIra4uXFWu9V0zvjj5Xk,MISSING,0.766,0.737,9,-9.491,1,0.0321,0.451,0.209,0.0953,0.975,139.346,129600,4
3131,26113,Look Homeward Angel,The Monarchs,7kQes4CzkVku6LODzUAB4S,MISSING,0.289,0.365,7,-12.735,1,0.0269,0.797,0.000999,0.182,0.403,90.864,170973,4
3132,26135,What Do All The People Know,The Monroes,44XOaCclKIIsC1hTjHA4lP,MISSING,0.644,0.935,4,-5.174,1,0.12,0.0151,0,0.266,0.913,141.201,259919,4
3133,26139,From The Bottom Of My Heart (I Love You),The Moody Blues,7LAJTpcJ7pKFDYpCW77EZf,MISSING,0.482,0.578,0,-7.506,1,0.0321,0.521,0.000325,0.0864,0.523,107.413,206693,4
3134,26151,Stop!,The Moody Blues,7wxEaJtB92ZvDAW3QarBmI,MISSING,0.735,0.475,2,-9.193,1,0.0419,0.726,0,0.0678,0.8,112.478,126053,4
3135,26159,Battle Hymn Of The Republic,The Mormon Tabernacle Choir,04WtN1XfoqNtzHAOZX0iCr,MISSING,0.179,0.181,10,-18.162,1,0.0374,0.947,0.0161,0.103,0.107,105.029,328160,4
3136,26169,Do Ya,The Move,2hWMMyDkJbUMlGdY45PKcR,MISSING,0.463,0.837,4,-4.187,0,0.0523,0.0416,0.0564,0.589,0.449,88.669,255640,4
3137,26170,Jump!,The Movement,7AFsYEzfI8RsbjDhjFxWwy,MISSING,0.674,0.735,0,-14.36,1,0.0909,0.00246,0.105,0.326,0.105,135.002,236067,4
3138,26176,The People In Me,The Music Machine,76fkHzEcKadQuGjK6s7syk,MISSING,0.498,0.763,8,-4.374,1,0.042,0.00039,0.00388,0.234,0.921,135.038,187612,4
3139,26180,Honey Trippin',The Mystic Moods,5rxi9YhtK7TOZBk7GXaIp6,MISSING,0.69,0.473,5,-16.322,1,0.0338,0.0625,0.0937,0.193,0.969,127.774,193840,4
3140,26195,"Chim, Chim, Cheree",The New Christy Minstrels,0Z5g38B0MvKUUlaO2FNhQr,MISSING,0.581,0.388,4,-10.587,0,0.0309,0.462,0,0.151,0.863,85.843,120067,3
3141,26198,Silly Ol' Summertime,The New Christy Minstrels,1wZRDO6UqfRclPpKYC88Da,MISSING,0.374,0.549,4,-8.451,1,0.147,0.809,0,0.318,0.811,201.489,134867,4
3142,26209,"Beg, Steal Or Borrow",The New Seekers,5qyE3nSkh3KRfLzISfXYDc,MISSING,0.533,0.608,7,-7.139,1,0.0326,0.583,0,0.0821,0.636,136.791,167333,4
3143,26210,Circles,The New Seekers,2s8W12UGN0EC19m6iQWK2H,MISSING,0.449,0.391,9,-14.072,1,0.0363,0.739,0,0.212,0.588,113.544,286160,4
3144,26211,Come Softly To Me,The New Seekers,3GUIzXkfPTvayEK2DE0gvv,MISSING,0.627,0.386,1,-13.461,1,0.0288,0.537,0,0.0937,0.87,116.22,138173,4
3145,26213,"Pinball Wizard/See Me, Feel Me",The New Seekers,53NFvI4EuCxgyKfKYgt9MI,MISSING,0.475,0.468,6,-11.869,1,0.0427,0.229,1.83e-06,0.536,0.542,130.238,183667,4
3146,26219,Winchester Cathedral,The New Vaudeville Band,4Pu5jsCCU3CbOYGAInjLpS,MISSING,0.787,0.777,7,-9.313,1,0.0443,0.0667,0.737,0.251,0.831,126.961,140763,4
3147,26220,Miss Fine,The New Yorkers,1xC7HH4IzCbC4l4yrbIxNk,MISSING,0.573,0.851,7,-7.327,1,0.0448,0.742,0.000262,0.112,0.901,140.746,146880,4
3148,26225,Groovin' (Out On Life),The Newbeats,2M78IDg0UumE1EhuPp8wdi,MISSING,0.595,0.52,10,-4.988,1,0.0236,0.449,2.35e-05,0.0768,0.852,95.196,184053,4
3149,26229,The Little Black Egg,The Nightcrawlers,3jwPIp1n8YrKcEpKB4PJoT,MISSING,0.513,0.8,9,-9.556,1,0.0302,0.00751,0.00272,0.166,0.96,120.976,208613,4
3150,26230,Afro-Strut,The Nite-Liters,7kT9WA3luyywe5cW2VEExS,MISSING,0.642,0.977,4,-5.151,1,0.0621,0.155,0.0658,0.125,0.96,158.037,171800,4
3151,26260,I Love Music (Part 1),The O'Jays,31XddWEt3X7WFuY7tBmVek,MISSING,0.605,0.549,5,-13.286,0,0.0288,0.0136,0.394,0.0606,0.96,127.975,251122,4
3152,26306,One Tin Soldier,The Original Caste,26KwdOu3ALLhOaIRFlG48G,MISSING,0.375,0.605,1,-6.871,1,0.0513,0.361,0,0.241,0.459,164.88,218027,4
3153,26312,Bon-Doo-Wah,The Orlons,5lFQmqmOVEH6XlOsZOk9TT,MISSING,0.588,0.789,5,-6.386,1,0.0287,0.367,7.69e-05,0.198,0.976,97.821,128093,4
3154,26314,Don't Hang Up,The Orlons,2cVbO5LTktl3lepZTGSFoQ,MISSING,0.764,0.656,7,-8.851,1,0.0367,0.331,1.58e-06,0.222,0.972,112.728,137088,4
3155,26315,Knock! Knock! (Who's There?),The Orlons,1RdnFVwreBGgMyNn4DbFh8,MISSING,0.645,0.898,7,-6.251,1,0.0595,0.353,5.24e-06,0.622,0.791,97.775,139400,4
3156,26317,Rules Of Love,The Orlons,3GO13GvPS4aai7ZN2Fnaur,MISSING,0.422,0.986,4,-5.745,1,0.106,0.436,6.15e-06,0.336,0.901,165.418,154973,4
3157,26318,Shimmy Shimmy,The Orlons,0d7vdZtSkKwUt5H4gxoOGz,MISSING,0.489,0.889,7,-5.638,1,0.0598,0.665,0.000198,0.248,0.962,177.084,139933,4
3158,26354,Sunshine Girl,The Parade,6Cv2d3NN8mb3opwrKXrnV8,MISSING,0.454,0.405,7,-12.189,1,0.0389,0.144,0.00513,0.0728,0.452,139.181,166213,4
3159,26357,Dream Lover,The Paris Sisters,6k4cyL3qYUrgFkE69FYfTj,MISSING,0.382,0.442,0,-9.332,1,0.0265,0.503,7.01e-06,0.0696,0.538,99.99,160120,4
3160,26360,Let Me Be The One,The Paris Sisters,5oCjVAZxp6ZRQIN153bMBI,MISSING,0.311,0.438,11,-10.247,1,0.031,0.957,3.39e-05,0.193,0.355,90.513,158067,3
3161,26362,(I Wanna) Testify,The Parliaments,0xAqhyWvTkfcdFgm7dozMO,MISSING,0.668,0.702,10,-5.75,1,0.033,0.336,0,0.0521,0.754,105.227,183693,4
3162,26373,I Found Love,The Party,1ewPvwe4a9hD6nAgDd2Rk0,MISSING,0.681,0.954,7,-10.068,1,0.0521,0.326,0.00628,0.116,0.778,113.719,214571,4
3163,26374,In My Dreams,The Party,7mDttD7Q9ZyrSSvbxAvbrx,MISSING,0.615,0.955,1,-8.336,0,0.0587,0.0355,0.00273,0.427,0.58,121.883,217038,4
3164,26375,Summer Vacation,The Party,1jf9JapAI6noZZCQ9JIlia,MISSING,0.884,0.644,1,-13.184,1,0.0913,0.0177,7.28e-06,0.101,0.758,108.277,297936,4
3165,26376,That's Why,The Party,6QbjNtlsMQmqyFU0b3jPn2,MISSING,0.682,0.804,1,-11.06,1,0.0352,0.114,0,0.0994,0.865,109.804,285112,4
3166,26379,The Cinnamon Cinder (It's A Very Nice Dance),The Pastel Six,3hZKRlcmuLZe0SFLGouPGM,MISSING,0.591,0.407,7,-12.582,1,0.0377,0.0261,0.0306,0.153,0.792,72.72,119440,4
3167,26382,Juanita Banana,The Peels,4aHueicFyTxORTrQFEV9mn,MISSING,0.634,0.512,9,-9.402,1,0.0389,0.59,0.000236,0.222,0.825,125.667,154411,4
3168,26383,I Wonder (If Your Love Will Ever Belong To Me),The Pentagons,2TLHaQ4nNYdrhNW9cMksA4,MISSING,0.64,0.464,7,-9.174,0,0.0296,0.465,0,0.178,0.691,125.901,142160,4
3169,26385,I Likes To Do It,The People's Choice,0ZAzfn2b9aNkP8Ft8tDtl2,MISSING,0.838,0.506,7,-7.586,0,0.0384,0.00314,6.64e-05,0.0782,0.551,124.901,428813,4
3170,26408,I Love You 1000 Times,The Platters,15gSonE9Vb8HMCfjPVrC5A,MISSING,0.647,0.381,7,-12.072,1,0.042,0.825,0.0013,0.232,0.849,112.616,166160,4
3171,26421,Washed Ashore (On A Lonely Island In The Sea),The Platters,1pTOM3poVj9Jpr81VCzl33,MISSING,0.46,0.488,0,-12.416,1,0.0418,0.641,0,0.327,0.611,68.436,169440,4
3172,26433,Star Love,The Playmates,38jeZ5FBjh2BDnKN0ajHk4,MISSING,0.623,0.463,10,-12.611,1,0.0371,0.726,0,0.385,0.774,118.969,151582,4
3173,26434,The Day I Died,The Playmates,1eM7WogxOLX8HV1AWcA4Sb,MISSING,0.543,0.213,3,-22.483,0,0.0408,0.881,3.41e-05,0.3,0.952,71.103,154007,3
3174,26435,Wait For Me,The Playmates,6sI0fGyuL9Ohvx4o5PtY8a,MISSING,0.654,0.325,1,-11.993,1,0.0321,0.67,0,0.126,0.636,118.8,173040,4
3175,26455,I'm So Excited,The Pointer Sisters,6o8zvk4UF8chcVMLHLvU1n,MISSING,0.634,0.889,5,-4.997,0,0.0408,0.0123,1.88e-05,0.809,0.34,96.566,460653,4
3176,26477,Lullaby Of Love,The Poppies,42khap6heGqCfJCJje287E,MISSING,0.48,0.679,7,-6.974,1,0.052,0.271,0,0.627,0.788,122.316,137267,4
3177,26501,Top Of The World,The Pussycat Dolls,6r5OaOArztjvur2lSqumAH,MISSING,0.74,0.916,7,-4.091,0,0.115,0.00246,0,0.545,0.498,121.975,194373,4
3178,26507,Beep,The Pussycat Dolls Featuring will.i.am,4o8EPKaCQ9BvdoEGyQ0lsF,MISSING,0.912,0.492,7,-7.439,0,0.0538,0.00272,0.000168,0.108,0.59,103.611,250587,4
3179,26509,Record Hop Blues,The Quarter Notes,1995wWuO4xqZfPLKV76xXV,MISSING,0.458,0.469,0,-15.317,1,0.0546,0.946,0.711,0.543,0.821,137.553,149883,4
3180,26522,Just Seventeen,The Raiders,0HLPvnTJQ5VGBK6hgzxYFG,MISSING,0.331,0.896,11,-6.629,0,0.0992,0.00318,0.331,0.0866,0.559,102.088,229533,4
3181,26526,Book Of Love,The Raindrops,1wNw2XhpGts8rhZFJ1M8CO,MISSING,0.628,0.452,2,-9.167,1,0.0584,0.393,0.000404,0.396,0.566,93.563,135200,4
3182,26527,One More Tear,The Raindrops,4o6HXncjv1ohPe5AxHHfMy,MISSING,0.509,0.724,3,-7.53,1,0.0446,0.618,0,0.526,0.943,74.602,126733,4
3183,26528,That Boy John,The Raindrops,5kAu5oWD2ZBRhp9cCjnP4s,MISSING,0.51,0.828,0,-8.709,1,0.0471,0.758,0,0.315,0.684,159.17,133720,4
3184,26534,Sheena Is A Punk Rocker,The Ramones,7eNtDrT7rGIQ1XpMovfLSc,MISSING,0.438,0.94,0,-4.318,1,0.0453,0.000724,0,0.408,0.651,173.995,171333,4
3185,26539,Glory Glory,The Rascals,0td5EfZGjerFykMFRrBklN,MISSING,0.66,0.829,10,-7.664,1,0.0277,0.0286,9.38e-05,0.0734,0.968,123.919,209533,4
3186,26554,Invisible Tears,The Ray Conniff Singers,13rJQuIzB6caYPrra4nPQA,MISSING,0.552,0.446,4,-14.555,1,0.0343,0.786,0,0.229,0.847,116.158,126316,3
3187,26555,Magic Moon (Clair De Lune),The Rays,39B8ZlOoE033cpMylyqY3E,MISSING,0.256,0.396,10,-8.77,1,0.0296,0.744,3.19e-05,0.0892,0.324,203.827,174707,3
3188,26556,Mediterranean Moon,The Rays,11Pqm1OfmOa132N51oxLU5,MISSING,0.456,0.534,7,-10.644,1,0.0406,0.703,0,0.482,0.933,152.365,149613,4
3189,26560,Dream Lover,The Rebel Pebbles,5XpfMyKakK5h6W2lAAQBqK,MISSING,0.528,0.819,4,-8.211,1,0.0389,0.00911,2.68e-05,0.322,0.757,140.055,237293,4
3190,26585,Dream On,The Righteous Brothers,3bcG9lnJ5knDBnxKEhdr7N,MISSING,0.25,0.564,3,-10.331,1,0.0385,0.411,0,0.278,0.64,205.729,211880,4
3191,26588,Give It To The People,The Righteous Brothers,3Ffekn1PvnwTgGu9Cwb6Bd,MISSING,0.627,0.791,3,-8.54,1,0.0271,0.387,0,0.37,0.798,95.591,205547,4
3192,26604,Let Me Go,The Rings,1p03nqgqZIklvG4imMdZc2,MISSING,0.681,0.76,8,-9.198,1,0.0828,0.0569,0.000126,0.104,0.862,134.021,207917,4
3193,26606,Gone,The Rip Chords,5qDGw0oPrJcb3QdleIx1Ti,MISSING,0.412,0.858,8,-6.215,1,0.102,0.659,3.8e-05,0.849,0.699,122.865,118100,4
3194,26607,Here I Stand,The Rip Chords,3JYMFddQKsyliA1WW3b6l8,MISSING,0.555,0.737,8,-6.369,1,0.0573,0.688,0,0.432,0.464,112.559,122384,4
3195,26608,Hey Little Cobra,The Rip Chords,0d5vbiAHdptEu35NSsvNls,MISSING,0.563,0.752,10,-7.467,1,0.0663,0.492,0,0.575,0.924,156.657,120059,4
3196,26609,One Piece Topless Bathing Suit,The Rip Chords,1eqOZcqRmtvIHOgpFnDXjt,MISSING,0.558,0.52,11,-12.241,1,0.0367,0.779,0,0.372,0.964,134.016,154427,3
3197,26610,Three Window Coupe,The Rip Chords,6JP6TkoDvOQJOwjsJczFjx,MISSING,0.693,0.83,5,-3.632,1,0.0424,0.104,0,0.291,0.925,152.225,128933,4
3198,26625,Right Next Door (Because Of Me),The Robert Cray Band,0dRM2a7jl57fRO9pqhRxjs,MISSING,0.545,0.775,0,-4.916,0,0.187,0.205,6.3e-05,0.121,0.775,171.242,283413,4
3199,26630,Killer Joe,The Rocky Fellers,0YB9sCbOvqs5R5EI3aqycC,MISSING,0.823,0.557,2,-13.606,1,0.0505,0.726,5.41e-05,0.52,0.973,128.045,141987,4
3200,26631,Like The Big Guys Do,The Rocky Fellers,4JPft2sPxb2SC5GPSuv6lf,MISSING,0.67,0.477,2,-12.467,1,0.0425,0.199,0.00163,0.497,0.961,136.71,134507,4
3201,26652,Highwire,The Rolling Stones,7tlbHVveasgXlT0HmHXm5Y,MISSING,0.442,0.942,7,-2.669,1,0.0472,0.0177,0.00274,0.0455,0.809,126.884,285573,4
3202,26681,Tell Me (You're Coming Back),The Rolling Stones,5n4jYHakT92Ia0005tNYPn,MISSING,0.673,0.78,11,-4.702,1,0.0363,0.00588,0.42,0.153,0.323,122.04,236756,4
3203,26694,Precious Memories,The Romeos,3AFvyfH8oLWVaS66nRWuqU,MISSING,0.528,0.413,7,-10.554,1,0.0642,0.925,0.779,0.114,0.341,113.051,177907,4
3204,26696,Back Beat No. 1,The Rondels,0NknN1xpdTaYRWVqgqz09d,MISSING,0.582,0.889,0,-5.903,1,0.0364,0.602,0.899,0.279,0.382,116.403,136627,4
3205,26709,Glory Of Love,The Roommates,2f6s89LHeGIcX0ygUH9sT3,MISSING,0.531,0.395,5,-7.991,1,0.0273,0.694,3.66e-06,0.0901,0.74,110.662,126693,3
3206,26717,If I Only Could,The Rowans,289ayd194f9jKA3ikDPJuE,MISSING,0.498,0.521,4,-12.787,0,0.0302,0.684,0,0.0877,0.664,139.23,232320,4
3207,26721,Snoopy For President,The Royal Guardsmen,4nGVgxqZPzG5g9Azml2lko,MISSING,0.743,0.736,11,-8.988,1,0.0483,0.177,1.58e-05,0.0734,0.71,114.5,179293,4
3208,26724,Wednesday,The Royal Guardsmen,495H4Urq81O9juThGEPALc,MISSING,0.549,0.526,7,-10.616,1,0.0264,0.812,7.22e-06,0.0997,0.655,112.349,131067,4
3209,26727,Flamingo Express,The Royaltones,0aH4Y0qg7cKgRb8BtWYBNA,MISSING,0.618,0.861,1,-8.058,0,0.0331,0.121,0.949,0.167,0.762,106.31,117600,4
3210,26732,"You, I",The Rugbys,0POr3VPOV0nCahmv1TMx1D,MISSING,0.524,0.548,7,-11.815,1,0.0697,0.385,0.00198,0.17,0.843,161.795,172949,4
3211,26735,Just The Way You Like It,The S.O.S. Band,3vYnUycktGU16HBr7cC8oM,MISSING,0.735,0.657,4,-11.379,0,0.0337,0.0436,0.000202,0.359,0.662,102.3,521667,4
3212,26736,Take Your Time (Do It Right) Part 1,The S.O.S. Band,2Towx4NwbIhFGhjobYfeTU,MISSING,0.71,0.705,4,-7.881,0,0.0315,0.244,0.762,0.0839,0.968,119.032,212631,4
3213,26740,Nice 'N' Naasty,The Salsoul Orchestra,0eKRHfHLqNwdlkwgCQERth,MISSING,0.785,0.62,10,-11.878,1,0.0497,0.0782,0.128,0.0478,0.883,109.471,287103,4
3214,26767,Desdemona,The Searchers,11Ykrqm9NfQE6Rx8nOEC5H,MISSING,0.426,0.85,6,-7.962,0,0.103,0.000396,0,0.0857,0.544,112.91,139787,4
3215,26769,Goodbye My Lover Goodbye,The Searchers,0xawXToxW2wFhSVrkP40iO,MISSING,0.672,0.535,4,-11.032,1,0.0262,0.0135,0.000121,0.0598,0.548,111.81,189573,4
3216,26793,A Stranger In Your Town,The Shacklefords,3hkTDhpVgfARwUytzxHZze,MISSING,0.375,0.646,4,-6.658,1,0.056,0.72,0.00441,0.137,0.487,78.023,127554,4
3217,26814,Slop Time,The Sherrys,7qDKFStZHgNQhFXKVly1CQ,MISSING,0.64,0.826,7,-7.51,1,0.043,0.321,0,0.48,0.942,143.003,121173,4
3218,26816,Who Do You Think You Are,The Shindogs,3DBdTT9nwUOw4ENzumkyWi,MISSING,0.651,0.767,6,-7.693,1,0.0306,0.338,0,0.229,0.937,132.727,148813,4
3219,26818,31 Flavors,The Shirelles,0hl2PFoHoKkqM3EEXqlRmh,MISSING,0.662,0.671,0,-3.045,1,0.0294,0.304,0,0.341,0.92,130.924,118333,4
3220,26819,A Thing Of The Past,The Shirelles,3Zb3CJR5ywHIWLPIVcrZr4,MISSING,0.578,0.222,0,-14.149,1,0.0313,0.611,0,0.586,0.737,112.876,159293,4
3221,26820,Are You Still My Baby,The Shirelles,4Wr79vVjh9WDTeuk5xQXCV,MISSING,0.624,0.455,8,-9.816,1,0.038,0.658,7.15e-05,0.0618,0.903,125.009,149160,4
3222,26821,Baby It's You,The Shirelles,2mRg1R9LKzZJWRAtKVollf,MISSING,0.643,0.384,7,-11.864,0,0.0282,0.701,4.15e-05,0.178,0.741,113.458,161000,4
3223,26822,Big John,The Shirelles,3PRVxKNlFuCrVaYixGqBaf,MISSING,0.387,0.553,8,-9.796,1,0.0356,0.483,0,0.207,0.767,152.449,141507,4
3224,26823,Dedicated To The One I Love,The Shirelles,4HdRMye6yPWOFrfLLM7W6b,MISSING,0.462,0.191,10,-11.901,1,0.0339,0.8,0,0.164,0.537,80.536,124187,4
3225,26825,Everybody Loves A Lover,The Shirelles,4cCE9WNmLHn29yTReAVlfR,MISSING,0.753,0.154,10,-14.152,1,0.0516,0.852,0.825,0.116,0.695,133.231,162653,4
3226,26826,Foolish Little Girl,The Shirelles,5LtlI4DtIVgiKa4o7yURwE,MISSING,0.802,0.527,7,-12.24,0,0.0414,0.749,6.6e-06,0.265,0.926,109.755,135240,4
3227,26827,"It's A Mad, Mad, Mad, Mad World",The Shirelles,7HymEjfZ47wD8IbGy49Cjo,MISSING,0.467,0.209,7,-11.736,1,0.0347,0.573,0,0.662,0.645,60.986,217400,4
3228,26828,Last Minute Miracle,The Shirelles,6VulnuF8ww56p2PBSx1btB,MISSING,0.599,0.795,2,-7.736,1,0.0693,0.809,0.000693,0.618,0.839,141.285,187213,4
3229,26830,Maybe Tonight,The Shirelles,1iMXyevUUOOf7CobqVRGrC,MISSING,0.605,0.479,11,-10.745,1,0.0391,0.238,5.88e-05,0.65,0.811,122.996,182125,4
3230,26831,Not For All The Money In The World,The Shirelles,6DJRXYvnTmJRwiX5qTqw3k,MISSING,0.394,0.586,5,-6.873,1,0.0354,0.191,0,0.0636,0.875,81.316,140360,4
3231,26832,Sha-La-La,The Shirelles,50Q6FARUvm9kaTKUGDSE1K,MISSING,0.47,0.511,4,-12.61,1,0.0355,0.594,1.29e-06,0.572,0.63,66.45,133730,4
3232,26833,Soldier Boy,The Shirelles,7xt1KHm7ToHgfOaNhvONRR,MISSING,0.576,0.238,10,-13.354,1,0.0259,0.755,0.00026,0.294,0.581,97.587,162027,4
3233,26834,Stop The Music,The Shirelles,3AXfJiXZEuJ2tYeGOnFmoW,MISSING,0.63,0.519,2,-8.776,1,0.0324,0.135,0,0.136,0.741,120.727,128653,4
3234,26835,Thank You Baby,The Shirelles,5riGTUvQ0VPY7wF5zDttHG,MISSING,0.714,0.236,1,-15.199,1,0.0383,0.988,0.654,0.106,0.656,102.453,156107,4
3235,26836,Tonight You're Gonna Fall In Love With Me,The Shirelles,5stnyjCW9os0KBTclykba9,MISSING,0.603,0.712,0,-10.061,1,0.0333,0.623,0,0.197,0.966,141.643,124853,4
3236,26837,Tonights The Night,The Shirelles,145IdgzmeONmQKvOx9aTAw,MISSING,0.315,0.39,8,-10.258,1,0.0299,0.591,0,0.0866,0.954,78.234,114413,4
3237,26838,Welcome Home Baby,The Shirelles,5TtKVcunm7IO5PC4mQK1S4,MISSING,0.577,0.274,10,-8.841,1,0.029,0.899,0,0.0959,0.379,67.923,150475,4
3238,26840,What Does A Girl Do?,The Shirelles,3lcMKkZ3F9Zvxv1dBRD7l4,MISSING,0.812,0.561,7,-9.421,1,0.0338,0.772,0,0.615,0.962,118.29,148907,4
3239,26844,Venus,The Shocking Blue,7rlqg7deruQkmEEoQp5odP,MISSING,0.744,0.794,11,-6.642,0,0.0315,0.381,0.559,0.301,0.948,127.075,194533,4
3240,26847,Suspicions,The Sidekicks,2I5l8CQz7qdJGWzIiQAg1j,MISSING,0.543,0.341,8,-11.351,1,0.03,0.498,0,0.413,0.725,108.102,154733,4
3241,26859,The Loser,The Skyliners,7duwGfqPfGVqXAGr0NUcQ1,MISSING,0.347,0.654,5,-9.545,1,0.0348,0.762,0.00277,0.922,0.356,85.968,154773,4
3242,26861,You Cheated,The Slades,50CLZLkm59v42gLU6eXDQC,MISSING,0.511,0.148,11,-11.921,1,0.0286,0.973,0,0.0885,0.41,65.8,151467,4
3243,26873,Too Much Passion,The Smithereens,1ek0Z7yy6WxDfaVuyvvuPK,MISSING,0.668,0.621,6,-9.601,1,0.0247,0.218,0,0.108,0.924,91.861,275733,4
3244,26874,No Not Much,The Smoke Ring,2jSqZlREVLLJQfzOCnR8eL,MISSING,0.523,0.449,0,-15.369,1,0.0348,0.356,0.00398,0.244,0.575,100.051,193400,4
3245,26875,Jenny Brown,The Smothers Brothers,1vc6eOJBNnqfhFUrRTazXQ,MISSING,0.532,0.13,0,-22.349,1,0.509,0.706,0,0.675,0.292,133.754,297600,4
3246,26884,Burning Spear,The Soulful Strings,0QwgxdT9y1wjxwlTSemVGP,MISSING,0.737,0.521,2,-13.392,0,0.0417,0.562,0.885,0.0993,0.701,116.84,262347,4
3247,26893,For You,The Spellbinders,4Tk6pf48rjQGOaCKe5LKy4,MISSING,0.538,0.404,7,-10.059,1,0.0432,0.832,0,0.357,0.751,103.951,151213,4
3248,26907,I'll Be Around,The Spinners,6EWjarHHadZpC219CNbt3p,MISSING,0.545,0.828,8,-10.083,0,0.0832,0.00604,0,0.968,0.753,120.013,188293,4
3249,26928,The Dawn Of Correction,The Spokesmen,5TzrUONJL0qkk8WDJqEGfj,MISSING,0.41,0.639,7,-10.755,1,0.039,0.239,0,0.573,0.606,116.102,203000,4
3250,26957,Blue Velvet,The Statues,5SxgMFMiNN2xM2rOxu1mNg,MISSING,0.245,0.326,10,-12.602,0,0.0394,0.829,4.55e-05,0.127,0.16,68.038,141707,3
3251,26958,Ice In The Sun,The Status Quo,096cHX9f4Ji7UE4MBtexTO,MISSING,0.742,0.553,5,-11.347,1,0.032,0.0003,0.808,0.0552,0.9,133.995,114641,4
3252,26959,Pictures Of Matchstick Men,The Status Quo,5iRnkIAcHpbAlygyHwPSzG,MISSING,0.456,0.475,7,-10.487,1,0.0347,0.00152,0.7,0.338,0.385,166.094,204311,4
3253,26962,Johnny Cool,The Steve Gibbons Band,3oYDn9f2yfQpkGaJxiPXOJ,MISSING,0.708,0.759,4,-7.395,1,0.12,0.245,0.000178,0.0936,0.808,119.859,233000,4
3254,26963,Abracadabra,The Steve Miller Band,41yUbhO8WheT0HBBinzltQ,MISSING,0.799,0.768,9,-9.816,0,0.0635,0.00175,0.822,0.0783,0.991,126.989,233732,4
3255,26970,Jet Airliner,The Steve Miller Band,68L9oWTW88QyVIyDJEjCfF,MISSING,0.742,0.897,5,-5.387,1,0.0312,0.0968,0,0.0851,0.888,123.032,234146,4
3256,26974,Swingtown,The Steve Miller Band,04BspDjuq1ZH4hYM2r6cAj,MISSING,0.658,0.557,10,-13.874,1,0.038,0.0186,0.0639,0.194,0.646,132.993,207902,4
3257,26979,Never Tell An Angel (When Your Heart's On Fire),The Stompers,5BaqFq4fHUlTDuXQwMbIqX,MISSING,0.619,0.681,0,-9.257,1,0.0503,0.0653,4.69e-06,0.387,0.964,91.027,247208,4
3258,26981,Cara-Lin,The Strangeloves,7kN50dSEBEOhjZl2DNvOsO,MISSING,0.74,0.741,2,-13.182,1,0.0686,0.121,3.69e-06,0.514,0.615,130.519,162467,4
3259,26983,I Want Candy,The Strangeloves,0cOSLy6zzWZfgfcejoIluc,MISSING,0.672,0.862,8,-9.518,0,0.0301,0.0263,0.0255,0.0988,0.662,102.02,177733,4
3260,26986,Brass Buttons,The String-A-Longs,5gXOLsgRivNLpgYwWnG2Ou,MISSING,0.713,0.355,11,-14.35,1,0.0745,0.788,0.721,0.104,0.932,133.417,124760,4
